origin_CBG,SEI,SEI_std,SEI_quintile,SEI_grp_rb
60376030053,-0.606668684149973,-0.715075077379141,2,2
60376030061,-0.423852666837332,-0.497444819478986,3,2
60376030062,-0.155997669824096,-0.178581336198163,3,2
60376031011,-0.462770092253232,-0.5437734150505,2,2
60376031012,-0.0647814036145796,-0.0699944638240779,3,2
60376031013,-0.27191089844639,-0.31656829275662,3,2
60376031021,-0.587608181650356,-0.69238482224901,2,2
60376031022,-0.388900224659913,-0.455836271622353,3,2
60376031023,-0.489911368050082,-0.576083291057186,2,2
60376032002,0.0479080987514007,0.0641548619464747,3,2
60376032003,0.264354549614611,0.321819904733054,4,2
60376033012,-0.50879634952243,-0.598564600127815,2,2
60376033021,-0.207294400402801,-0.239646667723173,3,2
60376033022,-0.111935689164301,-0.126128491225701,3,2
60376099001,-0.364925267208759,-0.42729568612039,3,2
60376099002,-0.239225052769082,-0.277657976642073,3,2
60377001011,1.30740920334334,1.56350680193057,5,3
60377001012,1.2830486065707,1.53450713857414,5,3
60377001014,0.794417782406557,0.952824779205423,4,2
60377001015,1.11285507960422,1.33190311234535,5,3
60377001021,1.1247696960251,1.34608666738923,5,3
60377001022,0.488504274680572,0.588655180938259,4,2
60377001023,0.87906906284413,1.05359647450881,4,2
60377002001,1.39061837756215,1.66256176610217,5,3
60377002002,0.629392445792706,0.756373138395889,4,2
60377002004,1.57474998944497,1.88175815146647,5,3
60377002005,0.778674370079288,0.93408329836924,4,2
60377003001,1.21032586020369,1.44793556634698,5,3
60377003002,1.37034966017008,1.63843321184209,5,3
60377003003,1.11775940049236,1.33774137879158,5,3
60377003004,1.36105466887038,1.62736814553406,5,3
60377004001,1.29245282249927,1.54570222950746,5,3
60377004003,1.15160330204273,1.37803028307375,5,3
60377004004,1.223016516851,1.46304294544689,5,3
60377005011,1.23562182102577,1.47804871812913,5,3
60377005012,1.17767862464685,1.409071213002,5,3
60377005013,1.48909591816492,1.77979270064388,5,3
60377005021,1.44428914470178,1.7264532295855,5,3
60377005022,0.945259959602845,1.13239231605483,5,3
60377006001,1.78499581944492,2.13204176926936,5,3
60377006002,1.90840217319778,2.27894879081235,5,3
60377006003,0.405812746003301,0.4902164392091,4,2
60377006004,1.52431294477168,1.82171621859143,5,3
60377006005,1.28466911117943,1.53643624107352,5,3
60377007001,1.43554754215098,1.7160469356209,5,3
60377007002,1.31743400410203,1.57544065765383,5,3
60377007003,1.31460517953021,1.57207313094491,5,3
60377008011,0.836281501114595,1.00266074015139,4,2
60377008012,1.67324753381611,1.99901289915833,5,3
60377008013,0.516255736967667,0.621691443205795,4,2
60377008021,0.720501005571596,0.864831793458278,4,2
60377008022,1.25591514714095,1.5022065674304,5,3
60377008023,0.923606889957045,1.10661578290081,5,3
60377009011,1.1492083891594,1.37517929924799,5,3
60377009012,1.32366978783798,1.58286394168886,5,3
60377009013,0.88809056672404,1.06433597231044,4,2
60377009014,1.44667096019242,1.72928862184006,5,3
60377009021,1.15930757882739,1.38720170999917,5,3
60377009022,1.34790913284838,1.61171926292105,5,3
60377009023,1.39477122322676,1.66750545148759,5,3
60377009024,1.42931027493587,1.70862188560302,5,3
60377010001,1.52693372568337,1.82483608321869,5,3
60377010002,1.30454916181141,1.56010211351569,5,3
60377010003,1.65471247743503,1.97694815253654,5,3
60377010004,0.786708444483812,0.943647327333154,4,2
60377010005,1.49817643882144,1.7906024539762,5,3
60377011001,-0.602912496004736,-0.710603586276852,2,2
60377012011,1.41714768551101,1.69414313526059,5,3
60377012012,1.6329326373443,1.95102070763513,5,3
60377012013,1.80868516316926,2.16024235070636,5,3
60377012014,1.61069622544133,1.92454974448675,5,3
60377012015,1.76117347555969,2.1036828600242,5,3
60377012021,1.44884340622263,1.73187477373626,5,3
60377012022,1.55476073253405,1.85796227624338,5,3
60377013021,1.69034149400786,2.01936211702092,5,3
60377013022,1.84775827893044,2.20675628523501,5,3
60377013041,2.01993605529698,2.41172242784189,5,3
60377013042,1.14727997161136,1.37288364696058,5,3
60377013043,1.45285694182384,1.73665261979604,5,3
60377013044,1.56994828879635,1.87604204756114,5,3
60377014021,1.31007723550174,1.56668291601102,5,3
60377014022,1.67382177223548,1.99969649164186,5,3
60377014023,1.41852658468649,1.69578462262909,5,3
60377014024,1.00957525584199,1.20895538045806,5,3
60377015011,1.10198883005001,1.31896756803336,5,3
60377015012,1.97977312899928,2.36391114666052,5,3
60377015013,1.49997195984975,1.79273990183334,5,3
60377015021,0.80931230194229,0.970555709872822,4,2
60377015022,1.15365766008869,1.38047585911207,5,3
60377015023,1.61871898964207,1.93410030940848,5,3
60377016011,1.04512547392627,1.25127554060495,5,3
60377016012,1.30281519118544,1.55803793730144,5,3
60377016013,1.37046420421998,1.63856956888283,5,3
60377016014,1.36323364240215,1.62996206798488,5,3
60377016021,1.11652392125345,1.33627062327822,5,3
60377016022,1.28816889779934,1.54060250328557,5,3
60377016023,0.861964420995114,1.03323454084669,4,2
60377017011,1.12996146109842,1.35226711693885,5,3
60377017012,0.977481030335166,1.17074934864078,5,3
60377017021,1.01111850120092,1.21079251098089,5,3
60377017022,0.708037219359463,0.849994488458246,4,2
60377017023,1.02962698014322,1.23282561893698,5,3
60377018011,0.984081036274053,1.17860621488114,5,3
60377018013,-0.469545009241089,-0.551838501211949,2,2
60377018014,0.602672123378994,0.724564379275365,4,2
60377018015,-0.132436418869871,-0.150533240648367,3,2
60377018021,0.0413251615749538,0.0563183149277273,3,2
60377018022,0.698377858041252,0.838495663980312,4,2
60377018023,0.289523780966508,0.351782193545498,4,2
60377018024,-0.0190641054430174,-0.0155710739163959,3,2
60377019021,1.47256428929299,1.76011290065811,5,3
60377019022,1.22520103787796,1.4656434718202,5,3
60377019023,0.600156387248566,0.721569563444007,4,2
60377020021,1.42563164129253,1.70424271795518,5,3
60377020022,1.34580632012847,1.60921600482978,5,3
60377020023,1.07228028261132,1.28360152661115,5,3
60377020024,1.26312311078811,1.51078716671555,5,3
60377021021,1.39173691984888,1.66389331598446,5,3
60377021022,1.29581970813677,1.54971028197672,5,3
60377021023,1.09796677820126,1.31417958394969,5,3
60377021024,1.25255091308524,1.49820167149216,5,3
60377021026,1.2344099947516,1.47660611989045,5,3
60377021027,1.33337721802625,1.59441998894598,5,3
60377022011,1.08608284819186,1.30003255902906,5,3
60377022012,1.08896592111624,1.30346466477833,5,3
60377022013,0.659353412807412,0.792039668463645,4,2
60377022014,0.970847949337489,1.16285310875208,5,3
60377022015,1.56303564388876,1.86781300551042,5,3
60377022021,1.34210595608263,1.60481096858921,5,3
60377022022,0.978387255592419,1.17182814928062,5,3
60377022023,0.97942825617847,1.17306739094745,5,3
60377022024,1.53209648191477,1.83098199967957,5,3
60377022025,1.73711631605919,2.07504441847297,5,3
60377023001,1.305982512137,1.56180842134147,5,3
60377023002,1.0377161335481,1.24245521577196,5,3
60377023003,1.04054131771034,1.24581840881644,5,3
60377023004,1.12349875875507,1.34457370145815,5,3
60377023005,1.35334392678782,1.61818902210332,5,3
60377024001,0.501921212197118,0.604627148902984,4,2
60377024002,0.949602924849393,1.13756232610401,5,3
60377024003,0.581787998652709,0.699703223688391,4,2
60377024004,0.685297748733273,0.82292466750034,4,2
60377024005,0.121598500647589,0.151878363449122,3,2
60377025011,0.9220297063313,1.10473825113815,5,3
60377025012,1.61026534667726,1.92403681209752,5,3
60377025013,0.905211770550918,1.08471762190098,5,3
60377025014,1.18811675292203,1.42149710752654,5,3
